# book	sec	title	page	kind	path
wangdao-co	3.5.4	3.5.4 Cache 中主存块的替换算法	126	kp	第3章 存储系统 > 3.5 高速缓冲存储器 > 3.5.4 Cache 中主存块的替换算法
wangdao-co	3.5.5	3.5.5 Cache 的一致性问题	127	kp	第3章 存储系统 > 3.5 高速缓冲存储器 > 3.5.5 Cache 的一致性问题
wangdao-co	3.5.6	3.5.6 Cache 容量的计算举例	127	kp	第3章 存储系统 > 3.5 高速缓冲存储器 > 3.5.6 Cache 容量的计算举例
wangdao-co	3.5.7	3.5.7 Cache 的应用	128	kp	第3章 存储系统 > 3.5 高速缓冲存储器 > 3.5.7 Cache 的应用
wangdao-co	3.5.8	3.5.8 本节习题精选	129	ex	第3章 存储系统 > 3.5 高速缓冲存储器 > 3.5.8 本节习题精选
wangdao-co	3.5.9	3.5.9 答案与解析	134	ex	第3章 存储系统 > 3.5 高速缓冲存储器 > 3.5.9 答案与解析
wangdao-co	3.6	3.6 虚拟存储器	142	kp	第3章 存储系统 > 3.6 虚拟存储器
wangdao-co	3.6.1	3.6.1 虚拟存储器的基本概念	142	kp	第3章 存储系统 > 3.6 虚拟存储器 > 3.6.1 虚拟存储器的基本概念
wangdao-co	3.6.2	3.6.2 页式虚拟存储器	142	kp	第3章 存储系统 > 3.6 虚拟存储器 > 3.6.2 页式虚拟存储器
wangdao-co	3.6.3	3.6.3 段式虚拟存储器	146	kp	第3章 存储系统 > 3.6 虚拟存储器 > 3.6.3 段式虚拟存储器
wangdao-co	3.6.4	3.6.4 段页式虚拟存储器	146	kp	第3章 存储系统 > 3.6 虚拟存储器 > 3.6.4 段页式虚拟存储器
wangdao-co	3.6.5	3.6.5 虚拟存储器与 Cache 的比较	147	kp	第3章 存储系统 > 3.6 虚拟存储器 > 3.6.5 虚拟存储器与 Cache 的比较
wangdao-co	3.6.6	3.6.6 本节习题精选	147	ex	第3章 存储系统 > 3.6 虚拟存储器 > 3.6.6 本节习题精选
wangdao-co	3.6.7	3.6.7 答案与解析	153	ex	第3章 存储系统 > 3.6 虚拟存储器 > 3.6.7 答案与解析
wangdao-co	3.7	3.7 本章小结	158	sum	第3章 存储系统 > 3.7 本章小结
wangdao-co	3.8	3.8 常见问题和易混淆知识点	159	sum	第3章 存储系统 > 3.8 常见问题和易混淆知识点
wangdao-co		第4章 指令系统	160	kp	第4章 指令系统
wangdao-co	4.1	4.1 指令系统	160	kp	第4章 指令系统 > 4.1 指令系统
wangdao-co	4.1.1	4.1.1 指令集体系结构	160	kp	第4章 指令系统 > 4.1 指令系统 > 4.1.1 指令集体系结构
wangdao-co	4.1.2	4.1.2 指令的基本格式	161	kp	第4章 指令系统 > 4.1 指令系统 > 4.1.2 指令的基本格式
wangdao-co	4.1.3	4.1.3 定长操作码指令格式	162	kp	第4章 指令系统 > 4.1 指令系统 > 4.1.3 定长操作码指令格式
wangdao-co	4.1.4	4.1.4 扩展操作码指令格式	162	kp	第4章 指令系统 > 4.1 指令系统 > 4.1.4 扩展操作码指令格式
wangdao-co	4.1.5	4.1.5 指令的类型	163	kp	第4章 指令系统 > 4.1 指令系统 > 4.1.5 指令的类型
wangdao-co	4.1.6	4.1.6 本节习题精选	163	ex	第4章 指令系统 > 4.1 指令系统 > 4.1.6 本节习题精选
wangdao-co	4.1.7	4.1.7 答案与解析	165	ex	第4章 指令系统 > 4.1 指令系统 > 4.1.7 答案与解析
wangdao-co	4.2	4.2 寻址方式	168	kp	第4章 指令系统 > 4.2 寻址方式
wangdao-co	4.2.1	4.2.1 指令寻址和数据寻址	168	kp	第4章 指令系统 > 4.2 寻址方式 > 4.2.1 指令寻址和数据寻址
wangdao-co	4.2.2	4.2.2 常见的数据寻址方式	169	kp	第4章 指令系统 > 4.2 寻址方式 > 4.2.2 常见的数据寻址方式
wangdao-co	4.2.3	4.2.3 本节习题精选	172	ex	第4章 指令系统 > 4.2 寻址方式 > 4.2.3 本节习题精选
wangdao-co	4.2.4	4.2.4 答案与解析	178	ex	第4章 指令系统 > 4.2 寻址方式 > 4.2.4 答案与解析
wangdao-co	4.3	4.3 程序的机器级代码表示	183	kp	第4章 指令系统 > 4.3 程序的机器级代码表示
wangdao-co	4.3.1	4.3.1 常用汇编指令介绍	184	kp	第4章 指令系统 > 4.3 程序的机器级代码表示 > 4.3.1 常用汇编指令介绍
wangdao-co	4.3.2	4.3.2 选择语句的机器级表示	188	kp	第4章 指令系统 > 4.3 程序的机器级代码表示 > 4.3.2 选择语句的机器级表示
wangdao-co	4.3.3	4.3.3 循环语句的机器级表示	189	kp	第4章 指令系统 > 4.3 程序的机器级代码表示 > 4.3.3 循环语句的机器级表示
wangdao-co	4.3.4	4.3.4 过程调用的机器级表示	191	kp	第4章 指令系统 > 4.3 程序的机器级代码表示 > 4.3.4 过程调用的机器级表示
wangdao-co	4.3.5	4.3.5 本节习题精选	193	ex	第4章 指令系统 > 4.3 程序的机器级代码表示 > 4.3.5 本节习题精选
wangdao-co	4.3.6	4.3.6 答案与解析	199	ex	第4章 指令系统 > 4.3 程序的机器级代码表示 > 4.3.6 答案与解析
wangdao-co	4.4	4.4 CISC 和 RISC 的基本概念	202	kp	第4章 指令系统 > 4.4 CISC 和 RISC 的基本概念
wangdao-co	4.4.1	4.4.1 复杂指令系统计算机（CISC）	203	kp	第4章 指令系统 > 4.4 CISC 和 RISC 的基本概念 > 4.4.1 复杂指令系统计算机（CISC）
wangdao-co	4.4.2	4.4.2 精简指令系统计算机（RISC）	203	kp	第4章 指令系统 > 4.4 CISC 和 RISC 的基本概念 > 4.4.2 精简指令系统计算机（RISC）
wangdao-co	4.4.3	4.4.3 CISC 和 RISC 的比较	203	kp	第4章 指令系统 > 4.4 CISC 和 RISC 的基本概念 > 4.4.3 CISC 和 RISC 的比较
wangdao-co	4.4.4	4.4.4 本节习题精选	204	ex	第4章 指令系统 > 4.4 CISC 和 RISC 的基本概念 > 4.4.4 本节习题精选
wangdao-co	4.4.5	4.4.5 答案与解析	205	ex	第4章 指令系统 > 4.4 CISC 和 RISC 的基本概念 > 4.4.5 答案与解析
wangdao-co	4.5	4.5 本章小结	205	sum	第4章 指令系统 > 4.5 本章小结
wangdao-co	4.6	4.6 常见问题和易混淆知识点	206	sum	第4章 指令系统 > 4.6 常见问题和易混淆知识点
wangdao-co		第5章 中央处理器	207	kp	第5章 中央处理器
wangdao-co	5.1	5.1 CPU 的功能和基本结构	207	kp	第5章 中央处理器 > 5.1 CPU 的功能和基本结构
wangdao-co	5.1.1	5.1.1 CPU 的功能	207	kp	第5章 中央处理器 > 5.1 CPU 的功能和基本结构 > 5.1.1 CPU 的功能
wangdao-co	5.1.2	5.1.2 CPU 的基本结构	208	kp	第5章 中央处理器 > 5.1 CPU 的功能和基本结构 > 5.1.2 CPU 的基本结构
wangdao-co	5.1.3	5.1.3 CPU 中的寄存器	209	kp	第5章 中央处理器 > 5.1 CPU 的功能和基本结构 > 5.1.3 CPU 中的寄存器
wangdao-co	5.1.4	5.1.4 本节习题精选	209	ex	第5章 中央处理器 > 5.1 CPU 的功能和基本结构 > 5.1.4 本节习题精选
wangdao-co	5.1.5	5.1.5 答案与解析	211	ex	第5章 中央处理器 > 5.1 CPU 的功能和基本结构 > 5.1.5 答案与解析
wangdao-co	5.2	5.2 指令执行过程	213	kp	第5章 中央处理器 > 5.2 指令执行过程
wangdao-co	5.2.1	5.2.1 指令执行的一般流程	213	kp	第5章 中央处理器 > 5.2 指令执行过程 > 5.2.1 指令执行的一般流程
wangdao-co	5.2.2	5.2.2 CPU 的时序控制	214	kp	第5章 中央处理器 > 5.2 指令执行过程 > 5.2.2 CPU 的时序控制
wangdao-co	5.2.3	5.2.3 指令周期的基本概念	214	kp	第5章 中央处理器 > 5.2 指令执行过程 > 5.2.3 指令周期的基本概念
wangdao-co	5.2.4	5.2.4 处理器指令执行模型	215	kp	第5章 中央处理器 > 5.2 指令执行过程 > 5.2.4 处理器指令执行模型
wangdao-co	5.2.5	5.2.5 本节习题精选	216	ex	第5章 中央处理器 > 5.2 指令执行过程 > 5.2.5 本节习题精选
wangdao-co	5.2.6	5.2.6 答案与解析	217	ex	第5章 中央处理器 > 5.2 指令执行过程 > 5.2.6 答案与解析
wangdao-co	5.3	5.3 数据通路的功能和基本结构	218	kp	第5章 中央处理器 > 5.3 数据通路的功能和基本结构
wangdao-co	5.3.1	5.3.1 数据通路的功能	218	kp	第5章 中央处理器 > 5.3 数据通路的功能和基本结构 > 5.3.1 数据通路的功能
wangdao-co	5.3.2	5.3.2 数据通路的组成	218	kp	第5章 中央处理器 > 5.3 数据通路的功能和基本结构 > 5.3.2 数据通路的组成
wangdao-co	5.3.3	5.3.3 数据通路的组织与分类	219	kp	第5章 中央处理器 > 5.3 数据通路的功能和基本结构 > 5.3.3 数据通路的组织与分类
wangdao-co	5.3.4	5.3.4 单总线结构的数据通路	220	kp	第5章 中央处理器 > 5.3 数据通路的功能和基本结构 > 5.3.4 单总线结构的数据通路
wangdao-co	5.3.5	5.3.5 专用结构的数据通路	222	kp	第5章 中央处理器 > 5.3 数据通路的功能和基本结构 > 5.3.5 专用结构的数据通路
wangdao-co	5.3.6	5.3.6 本节习题精选	225	ex	第5章 中央处理器 > 5.3 数据通路的功能和基本结构 > 5.3.6 本节习题精选
wangdao-co	5.3.7	5.3.7 答案与解析	233	ex	第5章 中央处理器 > 5.3 数据通路的功能和基本结构 > 5.3.7 答案与解析
wangdao-co	5.4	5.4 控制器的功能和工作原理	240	kp	第5章 中央处理器 > 5.4 控制器的功能和工作原理
wangdao-co	5.4.1	5.4.1 控制器的结构和功能	240	kp	第5章 中央处理器 > 5.4 控制器的功能和工作原理 > 5.4.1 控制器的结构和功能
wangdao-co	5.4.2	5.4.2 硬布线控制器	241	kp	第5章 中央处理器 > 5.4 控制器的功能和工作原理 > 5.4.2 硬布线控制器
wangdao-co	5.4.3	5.4.3 微程序控制器	241	kp	第5章 中央处理器 > 5.4 控制器的功能和工作原理 > 5.4.3 微程序控制器
wangdao-co	5.4.4	5.4.4 本节习题精选	246	ex	第5章 中央处理器 > 5.4 控制器的功能和工作原理 > 5.4.4 本节习题精选
wangdao-co	5.4.5	5.4.5 答案与解析	250	ex	第5章 中央处理器 > 5.4 控制器的功能和工作原理 > 5.4.5 答案与解析
wangdao-co	5.5	5.5 异常和中断机制	254	kp	第5章 中央处理器 > 5.5 异常和中断机制
wangdao-co	5.5.1	5.5.1 异常和中断的基本概念	254	kp	第5章 中央处理器 > 5.5 异常和中断机制 > 5.5.1 异常和中断的基本概念
wangdao-co	5.5.2	5.5.2 异常和中断的分类	254	kp	第5章 中央处理器 > 5.5 异常和中断机制 > 5.5.2 异常和中断的分类
wangdao-co	5.5.3	5.5.3 异常和中断响应过程	255	kp	第5章 中央处理器 > 5.5 异常和中断机制 > 5.5.3 异常和中断响应过程
wangdao-co	5.5.4	5.5.4 本节习题精选	256	ex	第5章 中央处理器 > 5.5 异常和中断机制 > 5.5.4 本节习题精选
wangdao-co	5.5.5	5.5.5 答案与解析	257	ex	第5章 中央处理器 > 5.5 异常和中断机制 > 5.5.5 答案与解析
wangdao-co	5.6	5.6 指令流水线	259	kp	第5章 中央处理器 > 5.6 指令流水线
wangdao-co	5.6.1	5.6.1 指令流水线的基本概念	259	kp	第5章 中央处理器 > 5.6 指令流水线 > 5.6.1 指令流水线的基本概念
wangdao-co	5.6.2	5.6.2 流水线的基本实现	260	kp	第5章 中央处理器 > 5.6 指令流水线 > 5.6.2 流水线的基本实现
wangdao-co	5.6.3	5.6.3 MIPS 指令集的流水段分析	261	kp	第5章 中央处理器 > 5.6 指令流水线 > 5.6.3 MIPS 指令集的流水段分析
wangdao-co	5.6.4	5.6.4 流水线的冒险与处理	263	kp	第5章 中央处理器 > 5.6 指令流水线 > 5.6.4 流水线的冒险与处理
wangdao-co	5.6.5	5.6.5 高级流水线技术	266	kp	第5章 中央处理器 > 5.6 指令流水线 > 5.6.5 高级流水线技术
wangdao-co	5.6.6	5.6.6 本节习题精选	267	ex	第5章 中央处理器 > 5.6 指令流水线 > 5.6.6 本节习题精选
wangdao-co	5.6.7	5.6.7 答案与解析	272	ex	第5章 中央处理器 > 5.6 指令流水线 > 5.6.7 答案与解析
wangdao-co	5.7	5.7 多处理器的基本概念	279	kp	第5章 中央处理器 > 5.7 多处理器的基本概念
wangdao-co	5.7.1	5.7.1 SISD、SIMD、MIMD 的基本概念	279	kp	第5章 中央处理器 > 5.7 多处理器的基本概念 > 5.7.1 SISD、SIMD、MIMD 的基本概念
wangdao-co	5.7.2	5.7.2 硬件多线程的基本概念	280	kp	第5章 中央处理器 > 5.7 多处理器的基本概念 > 5.7.2 硬件多线程的基本概念
wangdao-co	5.7.3	5.7.3 多核处理器的基本概念	281	kp	第5章 中央处理器 > 5.7 多处理器的基本概念 > 5.7.3 多核处理器的基本概念
wangdao-co	5.7.4	5.7.4 共享内存多处理器的基本概念	281	kp	第5章 中央处理器 > 5.7 多处理器的基本概念 > 5.7.4 共享内存多处理器的基本概念
wangdao-co	5.7.5	5.7.5 本节习题精选	282	ex	第5章 中央处理器 > 5.7 多处理器的基本概念 > 5.7.5 本节习题精选
wangdao-co	5.7.6	5.7.6 答案与解析	283	ex	第5章 中央处理器 > 5.7 多处理器的基本概念 > 5.7.6 答案与解析
wangdao-co	5.8	5.8 本章小结	284	sum	第5章 中央处理器 > 5.8 本章小结
wangdao-co	5.9	5.9 常见问题和易混淆知识点	285	sum	第5章 中央处理器 > 5.9 常见问题和易混淆知识点
wangdao-co		第6章 总线	286	kp	第6章 总线
wangdao-co	6.1	6.1 总线概述	286	kp	第6章 总线 > 6.1 总线概述
wangdao-co	6.1.1	6.1.1 总线的分类	286	kp	第6章 总线 > 6.1 总线概述 > 6.1.1 总线的分类
wangdao-co	6.1.2	*6.1.2 常见的总线标准	287	kp	第6章 总线 > 6.1 总线概述 > *6.1.2 常见的总线标准
wangdao-co	6.1.3	6.1.3 总线的性能指标	288	kp	第6章 总线 > 6.1 总线概述 > 6.1.3 总线的性能指标
wangdao-co	6.1.4	6.1.4 总线的结构	288	kp	第6章 总线 > 6.1 总线概述 > 6.1.4 总线的结构
wangdao-co	6.1.5	6.1.5 本节习题精选	290	ex	第6章 总线 > 6.1 总线概述 > 6.1.5 本节习题精选
wangdao-co	6.1.6	6.1.6 答案与解析	292	ex	第6章 总线 > 6.1 总线概述 > 6.1.6 答案与解析
wangdao-co	6.2	6.2 总线事务和定时	295	kp	第6章 总线 > 6.2 总线事务和定时
wangdao-co	6.2.1	6.2.1 总线事务	295	kp	第6章 总线 > 6.2 总线事务和定时 > 6.2.1 总线事务
wangdao-co	6.2.2	6.2.2 总线定时	296	kp	第6章 总线 > 6.2 总线事务和定时 > 6.2.2 总线定时
wangdao-co	6.2.3	6.2.3 本节习题精选	298	ex	第6章 总线 > 6.2 总线事务和定时 > 6.2.3 本节习题精选
wangdao-co	6.2.4	6.2.4 答案与解析	300	ex	第6章 总线 > 6.2 总线事务和定时 > 6.2.4 答案与解析
wangdao-co	6.3	6.3 本章小结	302	sum	第6章 总线 > 6.3 本章小结
wangdao-co	6.4	6.4 常见问题和易混淆知识点	302	sum	第6章 总线 > 6.4 常见问题和易混淆知识点
wangdao-co		第7章 输入/输出系统	303	kp	第7章 输入/输出系统
wangdao-co	7.1	*7.1 I/O 系统基本概念	303	kp	第7章 输入/输出系统 > *7.1 I/O 系统基本概念
wangdao-co	7.1.1	*7.1.1 输入/输出系统	303	kp	第7章 输入/输出系统 > *7.1 I/O 系统基本概念 > *7.1.1 输入/输出系统
wangdao-co	7.1.2	*7.1.2 外部设备	304	kp	第7章 输入/输出系统 > *7.1 I/O 系统基本概念 > *7.1.2 外部设备
wangdao-co	7.1.3	*7.1.3 本节习题精选	305	ex	第7章 输入/输出系统 > *7.1 I/O 系统基本概念 > *7.1.3 本节习题精选
wangdao-co	7.1.4	*7.1.4 答案与解析	305	ex	第7章 输入/输出系统 > *7.1 I/O 系统基本概念 > *7.1.4 答案与解析
wangdao-co	7.2	7.2 I/O 接口	305	kp	第7章 输入/输出系统 > 7.2 I/O 接口
wangdao-co	7.2.1	7.2.1 I/O 接口的功能	306	kp	第7章 输入/输出系统 > 7.2 I/O 接口 > 7.2.1 I/O 接口的功能
wangdao-co	7.2.2	7.2.2 I/O 接口的基本结构	306	kp	第7章 输入/输出系统 > 7.2 I/O 接口 > 7.2.2 I/O 接口的基本结构
wangdao-co	7.2.3	7.2.3 I/O 接口的类型	307	kp	第7章 输入/输出系统 > 7.2 I/O 接口 > 7.2.3 I/O 接口的类型
wangdao-co	7.2.4	7.2.4 I/O 端口及其编址	307	kp	第7章 输入/输出系统 > 7.2 I/O 接口 > 7.2.4 I/O 端口及其编址
wangdao-co	7.2.5	7.2.5 本节习题精选	309	ex	第7章 输入/输出系统 > 7.2 I/O 接口 > 7.2.5 本节习题精选
wangdao-co	7.2.6	7.2.6 答案与解析	309	ex	第7章 输入/输出系统 > 7.2 I/O 接口 > 7.2.6 答案与解析
wangdao-co	7.3	7.3 I/O 方式	311	kp	第7章 输入/输出系统 > 7.3 I/O 方式
wangdao-co	7.3.1	7.3.1 程序查询方式	311	kp	第7章 输入/输出系统 > 7.3 I/O 方式 > 7.3.1 程序查询方式
wangdao-co	7.3.2	7.3.2 程序中断方式	312	kp	第7章 输入/输出系统 > 7.3 I/O 方式 > 7.3.2 程序中断方式
wangdao-co	7.3.3	7.3.3 DMA 方式	317	kp	第7章 输入/输出系统 > 7.3 I/O 方式 > 7.3.3 DMA 方式
wangdao-co	7.3.4	7.3.4 本节习题精选	321	ex	第7章 输入/输出系统 > 7.3 I/O 方式 > 7.3.4 本节习题精选
wangdao-co	7.3.5	7.3.5 答案与解析	329	ex	第7章 输入/输出系统 > 7.3 I/O 方式 > 7.3.5 答案与解析
wangdao-co	7.4	7.4 本章小结	338	sum	第7章 输入/输出系统 > 7.4 本章小结
wangdao-co	7.5	7.5 常见问题和易混淆知识点	338	sum	第7章 输入/输出系统 > 7.5 常见问题和易混淆知识点
wangdao-os		前   言	4	other	前   言
wangdao-os		致  读  者	5	other	致  读  者
wangdao-os		王道训练营	6	sum	王道训练营
wangdao-os		目   录	8	other	目   录
wangdao-os		第1章	13	kp	第1章
wangdao-os		第1章 计算机系统概述	13	kp	第1章 计算机系统概述
wangdao-os		【考纲内容】	13	other	第1章 计算机系统概述 > 【考纲内容】
wangdao-os		【复习提示】	13	other	第1章 计算机系统概述 > 【复习提示】
wangdao-os	1.1	1.1  操作系统的基本概念	13	kp	第1章 计算机系统概述 > 1.1  操作系统的基本概念
wangdao-os	1.1.1	1.1.1  操作系统的概念	13	kp	第1章 计算机系统概述 > 1.1  操作系统的基本概念 > 1.1.1  操作系统的概念
wangdao-os	1.1.2	1.1.2  操作系统的功能和目标	14	kp	第1章 计算机系统概述 > 1.1  操作系统的基本概念 > 1.1.2  操作系统的功能和目标
wangdao-os		1．操作系统作为计算机系统资源的管理者	14	kp	第1章 计算机系统概述 > 1.1  操作系统的基本概念 > 1.1.2  操作系统的功能和目标 > 1．操作系统作为计算机系统资源的管理者
wangdao-os		2．操作系统作为用户与计算机硬件系统之间的接口	14	kp	第1章 计算机系统概述 > 1.1  操作系统的基本概念 > 1.1.2  操作系统的功能和目标 > 2．操作系统作为用户与计算机硬件系统之间的接口
wangdao-os		3．操作系统实现了对计算机资源的扩充	15	kp	第1章 计算机系统概述 > 1.1  操作系统的基本概念 > 1.1.2  操作系统的功能和目标 > 3．操作系统实现了对计算机资源的扩充
wangdao-os	1.1.3	1.1.3  操作系统的特征	15	kp	第1章 计算机系统概述 > 1.1  操作系统的基本概念 > 1.1.3  操作系统的特征
wangdao-os		1．并发（Concurrency）	15	kp	第1章 计算机系统概述 > 1.1  操作系统的基本概念 > 1.1.3  操作系统的特征 > 1．并发（Concurrency）
wangdao-os		2．共享（Sharing）	16	kp	第1章 计算机系统概述 > 1.1  操作系统的基本概念 > 1.1.3  操作系统的特征 > 2．共享（Sharing）
wangdao-os		3．虚拟（Virtual）	16	kp	第1章 计算机系统概述 > 1.1  操作系统的基本概念 > 1.1.3  操作系统的特征 > 3．虚拟（Virtual）
wangdao-os		4．异步（Asynchronism）	17	kp	第1章 计算机系统概述 > 1.1  操作系统的基本概念 > 1.1.3  操作系统的特征 > 4．异步（Asynchronism）
